FIPS,State,County,MedHHInc,PerCapitaInc,PovertyUnder18Pct,PovertyAllAgesPct,Deep_Pov_All,Deep_Pov_Children,PovertyUnder18Num,PovertyAllAgesNum,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
5035,AR,Crittenden,42606,21882,29,19.2,10.48261869,18.88301887,3745,9056,-0.844,-5.893,47955,-10.677,4.784,-0.02,0.07,-3.99,7.66,0.603947756,83.48,29.09,10.76,45.24,50.99,0.59,0.24,1.99,1.09,-10.2,8.92,27.54,-0.83,40.83,70.86,23028,25953,301,120,1014,557,1.654663049,0.269316304,0.512109032,0.890381745,17.56513348,35.02733998,22.47989707,6.892891605,18.03473786,2.58,22.12092131,11.02580508,57.96011943,811,49013,0.104054026,6989,10890,5461,31090,5607,18756,0.467222982,2143,132,167,2068,10871,4149,18756,0.746740661,366,0.01224165,6,51,229,251,609.76,5477,50902,14809,307.5,3901.5,-2030,50077,49739,50958,49536,50517,-10,2438,49019,49306,48716,-5441,48363,50907,4.2,4.3,4.4,4.5,6.1,7.4,10.5,6.5,0.53,1.07,-2.11,-2.63,2.813449662,0.063719243,4.259386335,11.9596118,16.08175669,9.92059602,1.877266935,3.038917753,46.33859426,3.646701304,20402,10.9,22747,20262,22077,2386,22601,2485,20403,22789,2403,19652,22055,7.9,9.6,20807,10.9,1794,1313,910,21422,910,20294,21204,930,20427,21357,973,20600,21573,21518,20066,19961,1579,19831,21410,8.4,1804,20512,19714,1461,20955,22416,2116,21379,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,1,0,1,0,1,0
5037,AR,Cross,41214,24486,27.6,18,8.781598179,15.00249626,1054,2940,-1.269,-8.079,16419,-7.72,-0.358,0.09,-8.48,-6.8,1.84,0.079658752,28.99,25.15,15.44,74.67,22.19,0.46,0.26,1.49,1.05,-8.14,-13.93,56.6,17.95,46.96,28.97,13343,3966,83,46,266,187,0.423579245,0.094128721,0.235321803,0.149387511,17.19961662,41.54395748,19.44759083,6.377973338,15.43086172,2.51,16.20854497,11.71198088,67.43352256,72,16998,0.03529827,2232,4768,1974,11477,1771,6694,0.058830451,732,16,10,784,4514,1085,6694,0.235321803,40,0,0,6,10,40,616.38,2759,17870,4494,15.5,358,-1324,17703,17521,17862,17181,17809,16,-64,17255,17025,16792,-1379,16630,17878,4.2,4.1,4,4.4,5.4,6.4,8.3,7.4,-10.07,-0.74,-9.4,0.75,7.464076637,0.106439596,7.344332092,8.155934007,17.58914316,7.86322512,0.572112826,4.683342203,40.00798297,6.213411389,7516,8.4,8819,8079,8523,715,8559,740,7892,8607,713,7824,8537,6.8,7.9,7974,8.4,585,437,314,7411,303,7150,7453,306,7342,7648,348,7523,7871,8200,7651,7846,514,7569,8083,7.6,621,7097,7579,624,7833,8457,677,8088,6,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,1,1,1,0
5039,AR,Dallas,37259,19401,34.2,21.3,6.554419723,8.177172061,467,1442,-1.999,-13.104,7009,-10.166,-2.938,0.112,-11.88,-11.31,-1.75,0.038268095,12.16,23.57,18.16,54.13,41.84,0.12,0.39,2.32,1.26,-15.41,-9.27,-52.38,45.45,6.21,88.89,4393,3396,10,32,188,102,0.87459634,0,0.497847147,0,16.36294609,43.35611238,20.53910402,6.055429005,13.6864085,2.22,17.54038905,17.07879987,67.9195516,65,7432,0,1082,2284,862,5268,721,3033,0.349838536,319,0,0,518,2060,532,3033,0.524757804,39,0,0,0,26,37,667.39,1474,8116,1913,3.5,-160,-1034,7952,7892,8066,7691,8056,9,-237,7530,7399,7307,-820,7152,8124,4.7,4.2,4.4,4.8,6.9,9,11.9,7,-14.77,-0.88,-25,-12,4.857336957,0,4.381793478,31.82744565,7.472826087,9.273097826,0.305706522,3.091032609,29.07608696,9.714673913,2944,12,3428,3015,3292,430,3908,413,3175,3605,401,3539,3940,7.2,11.1,3625,10.2,283,206,134,2840,120,2730,2850,128,2788,2916,144,2833,2977,3036,2763,2926,268,2710,2978,10.5,318,2706,2718,273,3608,3881,366,2969,6,6,6,6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,1,1,0,0
5041,AR,Desha,36132,18475,36.1,24.3,15.95453769,27.40286299,1051,2780,-1.269,-12.297,11361,-12.467,0.17,0.455,-15.21,-16.67,2.89,0.584890864,16.93,25.96,15.14,46.76,47.48,0.33,0.26,4.44,0.91,-20.08,-12.32,-4.44,-33.33,19.18,0.85,6083,6176,43,34,578,118,3.937074115,0,3.230419786,2.778321268,21.17424242,44.02777778,19.02777778,3.345959596,12.42424242,2.31,18.4504011,11.64155743,59.38172569,468,11887,0.058887861,1507,3487,1677,7920,984,5111,0.647766468,265,0,142,595,3035,943,5111,3.230419786,384,0,0,7,77,384,768.15,1970,13008,3377,89.5,442,-2551.5,12590,12502,12954,12270,12731,59,22,12029,11905,11743,-1615,11507,13002,4.5,4.4,4.8,5.4,7.3,8,11.1,9.9,-1.58,-0.48,-7.29,-5.8,12.7202892,0.090375056,4.76728423,11.31947582,16.5612291,3.72797108,1.242657027,3.682783552,33.59692725,12.29100768,4426,11.1,6164,5477,5932,655,5942,687,5244,5899,633,4960,5593,8.8,9.9,5422,11.3,520,403,241,5402,241,5186,5427,261,5181,5442,296,5141,5437,5646,5144,5345,447,5108,5555,9.6,544,5161,5102,610,5567,6177,587,5547,6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,1,1,1,1,1,0
5043,AR,Drew,42494,23005,27.3,19.5,11.76301739,12.12200894,1036,3391,-0.595,-2.395,18219,-4.227,1.832,0.129,-1.14,-3.27,3.39,0.345474022,22.34,23.56,14.78,68,27.76,0.49,0.23,2.45,1.15,-3.53,1.34,15.19,-4.55,37.99,33.13,12587,5139,91,42,454,213,1.189060642,0.124310885,0.799913523,0,14.87039563,35.38540246,21.00102319,8.108799454,20.63437926,2.49,12.2399544,10.98603591,68.25306355,220,18502,0.113501243,2463,4150,1744,11728,2420,7018,0.151334991,951,23,0,771,4790,859,7018,0.799913523,148,0,0,21,28,148,828.36,2735,18509,4361,64.5,633,-610.5,18788,18686,18666,18642,18735,24,342,18613,18553,18370,-789,18328,18517,5.2,4.8,5.1,5.7,6.8,8.3,10.7,7.4,-4.05,-0.16,-5.26,-1.26,4.115015974,0.127795527,6.82428115,12.4600639,11.0798722,1.993610224,0.383386581,3.143769968,51.62939297,8.242811502,7825,11.4,8799,7794,8483,935,8503,1005,7771,8706,906,7318,8224,7.9,10.5,7831,11,672,551,408,7864,379,7468,7847,403,7550,7953,452,7525,7977,8289,7518,7590,672,7442,8114,9.6,799,7456,7490,631,7870,8501,893,8069,6,6,7,11,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,0,1,0,0
5045,AR,Faulkner,53882,26163,17.2,15.4,7.13610948,4.594186087,4850,18571,0.694,10.507,126007,5.41,5.097,0.784,31.65,20.73,8.2,1.137559103,174.78,24.5,9.99,82.42,10.15,1.12,0.54,3.92,2,24.07,58.31,107.88,42.99,193.9,114.46,93326,11495,1266,612,4435,2269,3.203012678,0.379852307,0.780943667,0.730241524,8.668618878,30.54808991,22.83953093,7.895757284,30.048003,2.67,11.2439052,8.316135616,62.62614809,3921,122416,0.284276565,17081,22846,6483,74787,22472,44095,1.250653509,5905,465,322,3667,27615,4958,44095,1.143641354,1400,0.065350935,80,348,1531,956,647.88,11318,113237,27742,984,7096.5,17933,118523,119176,114026,120562,116280,894,5812,121241,122206,123530,6169,125138,113238,3,3.2,3.3,3.8,4.6,5.5,7.2,4.4,11.35,0.83,14.7,3.02,0.728689756,1.244189704,6.843043372,8.592248279,15.86691364,5.086848635,2.465662461,5.287806242,50.2708559,3.613742005,57226,7.2,59399,55122,59651,4246,56244,4277,54385,58631,3919,52485,56404,4.8,6.6,53567,6.9,2677,2779,1875,62431,1992,60058,62050,2039,59256,61295,2292,58164,60456,59235,57020,55694,3270,55707,58977,6.5,3842,60556,55393,2419,52793,55212,3957,59799,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
5047,AR,Franklin,43696,20262,23.2,18.3,9.950163258,13.34627518,928,3202,-0.276,-2.354,17715,-0.777,-1.576,0.176,1.99,0.52,1.13,0.470767323,29.77,24.45,16.59,93.78,0.68,0.89,1.01,2.05,1.69,0.32,14.81,252.17,35.56,19.68,27.92,16997,124,162,183,371,307,1.782902137,0.269966254,0.213723285,0.985294118,17.4424383,40.11926454,23.09922147,7.553420573,11.78565513,2.56,8.823529412,12.61764706,72.47058824,317,17780,0,2789,4844,2106,12074,1423,6800,0.551181102,912,48,67,858,4928,600,6800,0.776152981,138,0.028121485,5,0,98,38,608.86,3007,18125,4431,83.5,200,91.5,17959,17915,18142,17828,18009,32,-286,17749,17655,17809,-141,17764,18137,3.4,3.5,3.5,4,4.9,5.7,7.7,4.5,0.72,1.64,-11.84,-12.48,4.326000295,2.126088882,7.101727447,16.78724347,15.34032187,8.061420345,0.369112653,3.587774989,36.26162705,6.038683006,6773,7.7,7794,7196,7660,603,8566,598,7190,7793,594,7589,8183,4.5,7.1,8184,7.3,382,365,252,7494,260,7125,7385,260,7135,7395,296,7057,7353,7415,7034,7116,413,6867,7280,6.9,510,7242,6905,385,8215,8600,544,7399,6,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,9,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0
5049,AR,Fulton,35630,19413,32.8,20.6,6.053207611,11.71809842,810,2481,1.373,2.145,12477,6.574,-4.429,0.246,5.18,3.56,-4.17,-0.017158545,19.81,21.22,22.39,96.41,0.32,0.23,0.65,0.79,1.67,4.23,69.57,21.74,1.28,56.45,47.48,11805,39,28,79,97,205,1.23568663,0.131806574,0.197709861,0.82,15.44908823,37.17295277,28.31577755,7.248839053,11.81334239,2.39,13.06,14.72,78.18,150,12139,0,2500,3282,1364,8829,1043,5000,0.453085098,640,16,41,736,3909,653,5000,0.609605404,74,0,0,0,55,24,618.19,2742,12245,2598,-2,-485.5,415,12169,12170,12215,12081,12240,30,-541,12138,12099,12131,803,12308,12236,4,4,4.2,4.3,5.2,5.8,7.8,5,0.06,2.83,-3.03,-3.09,3.535228677,0.148331273,10.08652658,7.985166873,15.35228677,8.430160692,0.296662546,4.969097651,46.00741656,3.189122373,4045,7.8,5121,4723,5101,405,5245,398,4760,5165,392,4861,5253,5.2,7.2,4971,7.5,274,247,199,4962,191,4632,4823,198,4515,4713,202,4458,4660,4913,4504,4734,277,4503,4780,6.9,339,4763,4574,257,4912,5169,367,4751,9,9,9,9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,1,0
5051,AR,Garland,43610,26791,35.4,20.4,7.65579988,13.67237414,6872,19844,0.424,3.455,99386,5.981,-2.526,-0.016,9.03,14.47,-1.88,0.815300472,141.67,20.92,20.93,83.96,7.86,0.72,0.55,4.81,2.31,4.92,10.59,59.86,4.93,105.06,69.27,80621,7552,689,532,4622,2214,3.484373728,0.958329942,1.155693009,1.34857372,11.61509413,31.5029309,28.41421486,8.268515387,20.19924473,2.41,13.21000652,15.46097157,67.56655136,3425,98296,0.036624074,20165,22357,8243,70968,14335,39894,0.382518109,5868,942,538,6168,26955,5270,39894,1.889191829,1857,0.084438838,83,36,376,1136,677.78,20098,96024,20093,720,-1663,12777.5,96986,97654,96067,97758,96854,-15,-2427,97814,98282,98327,5746,98966,95999,3.7,4,4,4.3,5.5,6.3,8.5,5.5,4.79,1.56,-1.41,-5.92,0.90566225,0.384596298,9.024366036,8.6943576,16.24485137,3.498585678,1.729442708,5.173440524,50.10173192,4.24296561,40302,8.8,41729,38069,41154,3517,42783,3660,37990,41507,3244,39321,42565,5.6,7.9,40368,7.6,2415,2175,1537,41346,1627,39199,40826,1625,38671,40296,1720,38301,40021,40790,37701,37900,2550,37747,40297,7.6,3091,39809,37699,2347,40380,42727,3254,39876,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1
5053,AR,Grant,52050,25907,18.3,13.1,6.290611696,8.239333006,735,2353,0.468,2.119,18265,2.22,-0.101,-0.045,8.44,6.97,1.69,0.069798495,28.26,24.17,14.51,94.11,2.16,0.26,0.42,2.2,1.06,7.27,-5.17,113.64,4.17,107.41,57.5,16801,385,47,75,392,189,1.028419772,0.049762247,0.635850934,0.044247788,8.524091564,44.15719545,21.49831919,7.515607492,18.3047863,2.64,13.12684366,9.01179941,79.89675516,186,18086,0.182461572,2686,5517,1065,12494,2287,6780,0.049762247,939,9,3,611,5417,890,6780,0.696671459,126,0,0,33,9,115,631.81,2591,17853,4315,11.5,278,1148.5,18038,18046,17886,18074,17947,-8,-18,18016,18064,18103,397,18180,17842,3.2,3.1,3.2,3.6,4.5,5.5,7.1,4.9,2.35,0.71,-0.32,-2.61,2.633658151,0.790097445,7.361074533,14.64313932,15.03818804,8.506715828,1.448511983,4.17434817,41.24308665,4.161179879,7594,7.4,8548,7916,8415,607,8691,632,7949,8556,607,7913,8520,5.2,6.8,8237,7.1,454,374,267,8403,256,8079,8335,268,8049,8317,297,7964,8261,8264,7869,7842,448,7765,8213,6.5,540,8136,7724,425,8162,8587,573,8243,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
5055,AR,Greene,46512,22874,23.5,16.5,7.813891871,12.50467639,2543,7361,-0.031,7.403,45325,5.5,1.903,0.116,12.75,7.44,3.78,0.272874903,72.86,25.16,14.34,95.43,0.55,0.25,0.46,2.14,1.34,11.12,383.33,75.41,31.97,107.6,12.55,40166,232,107,194,901,565,0.667817045,0.020168971,0.246509647,0.337697731,12.68136677,44.20131291,21.92223531,5.258374011,15.93671099,2.6,13.13466438,10.08946028,67.74097992,298,44623,0,6512,13130,3767,29705,4734,16879,0.121013827,1562,9,57,1703,11434,2217,16879,0.430271385,192,0,0,0,54,110,577.7,6034,42090,10590,102.5,1420.5,2795,43229,43160,42201,43788,42763,49,803,44300,44730,44993,2321,45339,42090,3.5,3.4,3.7,4.3,5.2,6.3,9.7,6.5,9.17,1.05,10.9,1.58,3.473723051,0.179220916,6.478308998,20.58404934,13.87907859,4.986558431,0.743239682,4.554319751,42.11164409,3.00985715,18971,9.7,20113,18155,19986,1915,19127,1958,17739,19654,1887,16880,18767,6.6,8.7,17870,10.1,1257,1030,699,20065,684,19165,19849,724,18977,19701,847,18927,19774,19399,18887,18254,1240,18368,19608,7.9,1531,19366,17868,1215,17463,18678,1732,19917,4,5,6,5,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,1,0,0
5057,AR,Hempstead,38682,20168,30.9,20.6,7.034019242,8.186309104,1708,4424,-0.706,-4.709,21532,-7.74,3.032,-0.469,-4.15,-5.86,3.99,4.883573243,31.08,26,15.02,56.48,29.29,0.36,0.34,12,1.91,-9.48,-6.81,105,-3.75,39.41,14.89,12770,6623,82,77,2713,432,5.431919339,0.059042602,5.159415024,2.283276879,18.99930507,36.94927033,20.29186935,8.624044475,15.13551077,2.72,15.65675574,11.09020198,68.66139757,1196,22018,0,2920,5317,2734,14390,2178,7971,0.077209556,1241,13,182,884,5473,1248,7971,5.286583704,1164,0,0,0,17,1136,727.52,3396,22609,5878,1153.5,943.5,-1383.5,22344,22420,22596,22326,22488,-106,685,22085,22032,21876,-1749,21685,22587,3.8,3.5,3.4,3.8,4.9,5.9,9.2,5.9,-1.38,-0.37,-7.37,-6.07,4.278922345,0.475435816,6.293864614,21.15689382,12.90468644,5.026035771,0.554675119,2.716776092,41.46479511,5.127914874,8834,8.8,11048,10073,10867,989,10733,975,9705,10694,884,9819,10703,5.8,7.3,10111,8.3,622,486,380,9951,344,9607,9951,340,9546,9886,375,9613,9988,10115,9421,10076,592,9378,9970,7.2,731,9571,9384,646,10332,10978,791,9907,6,6,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,1,1,0,1,1,0,0,1,1,1,1,0
5059,AR,Hot Spring,47205,21064,29.7,18.7,6.132466373,9.730431022,1937,5844,0.294,1.625,33771,2.684,-1.059,0.081,8.47,3.92,1.02,0.346128609,53.52,23.35,15.69,84.14,10.76,0.28,0.44,2.79,1.74,5.35,14.07,45.31,10.61,139.32,50.39,27703,3544,93,146,919,573,1.33353222,0.372911695,0.724940334,1.098812313,14.57829315,39.58037874,23.49628764,7.637440561,14.7075999,2.54,12.06269694,10.78613557,75.69685707,447,33520,0.038782816,5633,9489,3495,23974,3526,12377,0.155131265,1831,125,136,1335,9369,1493,12377,0.724940334,243,0,0,13,52,243,615.2,5164,32923,7686,105.5,311,1194.5,33507,33528,33231,33409,33142,27,-352,33497,33438,33606,892,33672,33011,3.6,3.7,3.7,3.9,5,5.8,8.6,5.3,3.89,0.46,-7.81,-11.27,2.244558646,0.211608222,8.902660218,13.89812576,15.22823458,4.700725514,0.838875453,4.549576784,44.49818622,4.927448609,13232,8.2,14631,13424,14520,1219,15211,1207,13003,14222,1320,14017,15337,6.6,7.2,14207,8.6,1004,712,510,14019,520,13447,13967,521,13585,14106,553,13539,14092,14140,13463,13476,807,13194,14001,7.3,1027,13509,13113,823,14654,15477,1044,14175,6,5,6,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,1,1,0,0
5061,AR,Howard,40199,24590,27.3,17.3,8.278271436,16.9212691,933,2271,-0.752,-4.306,13202,-5.277,0.971,0.377,-3.57,-2.29,3.17,4.043420221,23.43,26.27,15.26,67.39,20.4,0.61,0.68,9.78,1.27,-9.08,-9.58,18.31,64.91,85.56,42.28,9292,2813,84,94,1349,175,5.795802524,0.074688177,4.750168048,2.51177394,17.08389716,37.34776725,22.20342806,8.615245828,14.74966171,2.59,14.6978022,14.61930926,68.52433281,776,13389,0.231533348,1969,3312,1515,8868,1308,5096,0.164313989,764,10,128,745,3492,749,5096,5.310329375,711,0.014937635,2,31,22,636,588.55,2104,13789,3623,575.5,450.5,-325.5,13675,13543,13796,13492,13816,52,134,13336,13350,13365,-728,13302,13781,3.3,3.4,3,3.3,4.2,5.8,7.7,5.4,-8.89,-3.17,-9.44,-0.61,10.05576543,0.251843857,5.900341788,27.07321461,12.10649397,4.31732326,2.284583558,2.104695089,31.76830365,4.13743479,5559,7.5,6767,6261,6460,508,6379,506,6064,6572,500,5727,6227,5.5,6.7,6025,8,354,255,186,5711,201,5706,5907,180,5802,5982,195,5775,5970,6250,5817,6029,359,5841,6200,6.4,398,5525,5852,351,6101,6452,431,6072,6,6,7,9,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
5063,AR,Independence,45596,23426,20.3,14.5,6.792358942,10.39095837,1804,5302,0.151,2.76,37825,1.296,1.464,0.356,7.05,-0.52,2.5,0.585442577,47.97,23.99,15.64,89.81,1.93,0.75,0.39,5.84,1.53,2.05,3.5,27.78,1.43,308.99,28.02,32914,709,276,142,2139,562,3.051202233,0.166380421,1.446436239,1.471825063,14.22209852,35.84748121,23.02095344,8.007633891,18.90183293,2.54,11.05270535,11.08074012,72.12643678,1137,37264,0,5790,9016,3577,25151,4754,14268,0.440103049,2014,62,210,1581,10291,1577,14268,2.345427222,874,0,0,0,164,539,763.95,5730,36647,8792,201,858.5,-179,36953,36885,36809,37080,36884,131,539,37035,37117,37391,477,37768,36641,4,4,4.2,4.9,6.4,7.8,8.8,6.2,2.12,1.41,-2.78,-4.79,3.820672799,1.119186981,5.660255998,18.42156043,12.028044,5.145687271,1.537274072,3.38972149,45.30134431,3.576252653,15547,9.4,16705,15143,16061,1500,17121,1562,15539,17039,1482,15394,16876,7,9.2,15922,8.8,1199,1009,659,16527,653,15648,16301,683,15443,16126,791,15195,15986,15789,14635,14583,1203,14258,15461,9,1423,15868,14366,1072,16321,17393,1478,15644,7,8,7,8,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
5065,AR,Izard,37828,20501,27.9,18.7,4.863751584,8.890701468,671,2358,0.346,-0.707,13629,4.255,-4.961,0.386,3.37,2.11,-4.04,0.32711686,23.59,19.17,23.58,94.96,1.28,0.28,0.74,1.52,1.3,2.39,-7.41,200,36,56.39,18.67,13006,175,39,102,208,178,1.85854414,0.47201121,0.184379379,0.039611804,14.92198301,37.77404701,22.95081967,10.55698203,13.79616828,2.5,6.714200832,14.6959794,79.10477322,252,13559,0.081126927,2324,3825,1511,10126,1397,5049,0.154878678,1069,64,2,742,3994,339,5049,0.958772771,130,0,0,11,21,25,580.58,3229,13696,2625,43.5,-537.5,280,13541,13411,13726,13557,13572,53,-681,13487,13488,13666,584,13582,13703,5.5,5.4,5.5,5.6,6.6,7.5,10.1,5.9,0.56,0.72,-9.4,-9.91,3.115599484,0.322303395,6.252685862,13.73012462,14.63257413,2.900730554,2.342071336,4.275891706,45.87451654,6.553502364,4654,9.9,5226,4707,5161,517,5476,519,4617,5134,490,4859,5349,6.7,8.8,5108,9.2,368,328,269,4912,264,4610,4874,269,4606,4875,278,4681,4959,4998,4643,4707,369,4541,4910,8.6,432,4643,4566,320,5125,5445,454,4971,9,10,9,10,0,1,0,4,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,1,0
